 "written_rep_a" , "lex_entry_a" , "sense_a" , "trans" , "sense_b" , "lex_entry_b" , "written_rep_b" , "POS" ,
 "yıqtır" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/y%C4%B1qt%C4%B1r-VERB-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/y%C4%B1qt%C4%B1r_y%C4%B1k-v-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/y%C4%B1qt%C4%B1r_y%C4%B1k-v-crh-sense-y%C4%B1k_y%C4%B1qt%C4%B1r-v-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/y%C4%B1k_y%C4%B1qt%C4%B1r-v-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/y%C4%B1k-VERB-tr" , "yık" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "Zaliznıçne" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Zalizn%C4%B1%C3%A7ne-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Zalizn%C4%B1%C3%A7ne_Zalizn%C4%B1%C3%A7ne-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Zalizn%C4%B1%C3%A7ne_Zalizn%C4%B1%C3%A7ne-np-crh-sense-Zalizn%C4%B1%C3%A7ne_Zalizn%C4%B1%C3%A7ne-np-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Zalizn%C4%B1%C3%A7ne_Zalizn%C4%B1%C3%A7ne-np-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Zalizn%C4%B1%C3%A7ne-PROPN-tr" , "Zaliznıçne" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "yolbaşçılıq" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/yolba%C5%9F%C3%A7%C4%B1l%C4%B1q-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/yolba%C5%9F%C3%A7%C4%B1l%C4%B1q_liderlik-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/yolba%C5%9F%C3%A7%C4%B1l%C4%B1q_liderlik-n-crh-sense-liderlik_yolba%C5%9F%C3%A7%C4%B1l%C4%B1q-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/liderlik_yolba%C5%9F%C3%A7%C4%B1l%C4%B1q-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/liderlik-NOUN-tr" , "liderlik" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "patlama" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/patlama-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/patlama_patlama-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/patlama_patlama-n-crh-sense-patlama_patlama-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/patlama_patlama-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/patlama-NOUN-tr" , "patlama" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "şey" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/%C5%9Fey-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/%C5%9Fey_%C5%9Fey-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/%C5%9Fey_%C5%9Fey-n-crh-sense-%C5%9Fey_%C5%9Fey-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/%C5%9Fey_%C5%9Fey-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/%C5%9Fey-NOUN-tr" , "şey" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "Tavriysk" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Tavriysk-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Tavriysk_Tavriysk-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Tavriysk_Tavriysk-np-crh-sense-Tavriysk_Tavriysk-np-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Tavriysk_Tavriysk-np-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Tavriysk-PROPN-tr" , "Tavriysk" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "Turkmenistan" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Turkmenistan-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Turkmenistan_Turkmenistan-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Turkmenistan_Turkmenistan-np-crh-sense-Turkmenistan_Turkmenistan-np-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Turkmenistan_Turkmenistan-np-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Turkmenistan-PROPN-tr" , "Turkmenistan" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "Pskov" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Pskov-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Pskov_Pskov-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Pskov_Pskov-np-crh-sense-Pskov_Pskov-cog-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Pskov_Pskov-cog-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Pskov-PROPN-tr" , "Pskov" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "erkek" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/erkek-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/erkek_erkek-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/erkek_erkek-n-crh-sense-erkek_erkek-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/erkek_erkek-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/erkek-NOUN-tr" , "erkek" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "qaymaq" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/qaymaq-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/qaymaq_kaymak-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/qaymaq_kaymak-n-crh-sense-kaymak_qaymaq-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/kaymak_qaymaq-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/kaymak-NOUN-tr" , "kaymak" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "Nikopol" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Nikopol-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Nikopol_Nikopol-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Nikopol_Nikopol-np-crh-sense-Nikopol_Nikopol-np-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Nikopol_Nikopol-np-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Nikopol-PROPN-tr" , "Nikopol" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "ziyalı" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/ziyal%C4%B1-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/ziyal%C4%B1_ayd%C4%B1n-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/ziyal%C4%B1_ayd%C4%B1n-n-crh-sense-ayd%C4%B1n_ziyal%C4%B1-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/ayd%C4%B1n_ziyal%C4%B1-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/ayd%C4%B1n-NOUN-tr" , "aydın" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "Brüksel" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Br%C3%BCksel-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Br%C3%BCksel_Br%C3%BCksel-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Br%C3%BCksel_Br%C3%BCksel-np-crh-sense-Br%C3%BCksel_Br%C3%BCksel-np-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Br%C3%BCksel_Br%C3%BCksel-np-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Br%C3%BCksel-PROPN-tr" , "Brüksel" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "Mamutov" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Mamutov-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Mamutov_Mamutov-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Mamutov_Mamutov-np-crh-sense-Mamutov_Mamutov-cog-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Mamutov_Mamutov-cog-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Mamutov-PROPN-tr" , "Mamutov" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "quvetli" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/quvetli-ADJ-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/quvetli_kuvvetli-adj-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/quvetli_kuvvetli-adj-crh-sense-kuvvetli_quvetli-adj-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/kuvvetli_quvetli-adj-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/kuvvetli-ADJ-tr" , "kuvvetli" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "yaqınlaştır" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/yaq%C4%B1nla%C5%9Ft%C4%B1r-VERB-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/yaq%C4%B1nla%C5%9Ft%C4%B1r_yakla%C5%9Ft%C4%B1r-v-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/yaq%C4%B1nla%C5%9Ft%C4%B1r_yakla%C5%9Ft%C4%B1r-v-crh-sense-yakla%C5%9Ft%C4%B1r_yaq%C4%B1nla%C5%9Ft%C4%B1r-v-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/yakla%C5%9Ft%C4%B1r_yaq%C4%B1nla%C5%9Ft%C4%B1r-v-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/yakla%C5%9Ft%C4%B1r-VERB-tr" , "yaklaştır" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "neşe" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/ne%C5%9Fe-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/ne%C5%9Fe_ne%C5%9Fe-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/ne%C5%9Fe_ne%C5%9Fe-n-crh-sense-ne%C5%9Fe_ne%C5%9Fe-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/ne%C5%9Fe_ne%C5%9Fe-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/ne%C5%9Fe-NOUN-tr" , "neşe" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "sayla" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/sayla-VERB-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/sayla_se%C3%A7-v-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/sayla_se%C3%A7-v-crh-sense-se%C3%A7_sayla-v-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/se%C3%A7_sayla-v-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/se%C3%A7-VERB-tr" , "seç" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "Syerra Leone" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Syerra%20Leone-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Syerra%20Leone_Sierra%20Leone-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Syerra%20Leone_Sierra%20Leone-np-crh-sense-Sierra%20Leone_Syerra%20Leone-np-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Sierra%20Leone_Syerra%20Leone-np-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Sierra%20Leone-PROPN-tr" , "Sierra Leone" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "tarafsız" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/tarafs%C4%B1z-ADJ-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/tarafs%C4%B1z_tarafs%C4%B1z-adj-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/tarafs%C4%B1z_tarafs%C4%B1z-adj-crh-sense-tarafs%C4%B1z_tarafs%C4%B1z-adj-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/tarafs%C4%B1z_tarafs%C4%B1z-adj-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/tarafs%C4%B1z-ADJ-tr" , "tarafsız" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "Gromov" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Gromov-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Gromov_Gromov-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Gromov_Gromov-np-crh-sense-Gromov_Gromov-cog-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Gromov_Gromov-cog-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Gromov-PROPN-tr" , "Gromov" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "Chicago" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Chicago-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Chicago_Chicago-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Chicago_Chicago-np-crh-sense-Chicago_Chicago-np-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Chicago_Chicago-np-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Chicago-PROPN-tr" , "Chicago" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "baytar" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/baytar-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/baytar_veteriner-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/baytar_veteriner-n-crh-sense-veteriner_baytar-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/veteriner_baytar-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/veteriner-NOUN-tr" , "veteriner" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "stomatologiya" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/stomatologiya-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/stomatologiya_di%C5%9F%C3%A7ilik-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/stomatologiya_di%C5%9F%C3%A7ilik-n-crh-sense-di%C5%9F%C3%A7ilik_stomatologiya-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/di%C5%9F%C3%A7ilik_stomatologiya-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/di%C5%9F%C3%A7ilik-NOUN-tr" , "dişçilik" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "Boeing" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Boeing-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Boeing_Boeing-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Boeing_Boeing-np-crh-sense-Boeing_Boeing-np-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Boeing_Boeing-np-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Boeing-PROPN-tr" , "Boeing" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "Birükov" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Bir%C3%BCkov-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Bir%C3%BCkov_Bir%C3%BCkov-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Bir%C3%BCkov_Bir%C3%BCkov-np-crh-sense-Bir%C3%BCkov_Bir%C3%BCkov-cog-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Bir%C3%BCkov_Bir%C3%BCkov-cog-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Bir%C3%BCkov-PROPN-tr" , "Birükov" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "biraz" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/biraz-ADV-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/biraz_biraz-adv-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/biraz_biraz-adv-crh-sense-biraz_biraz-adv-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/biraz_biraz-adv-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/biraz-ADV-tr" , "biraz" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adverb" ,
 "stabillik" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/stabillik-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/stabillik_stabillik-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/stabillik_stabillik-n-crh-sense-stabillik_stabillik-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/stabillik_stabillik-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/stabillik-NOUN-tr" , "stabillik" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "elifbe" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/elifbe-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/elifbe_alfabe-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/elifbe_alfabe-n-crh-sense-alfabe_elifbe-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/alfabe_elifbe-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/alfabe-NOUN-tr" , "alfabe" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "mevsim" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/mevsim-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/mevsim_mevsim-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/mevsim_mevsim-n-crh-sense-mevsim_mevsim-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/mevsim_mevsim-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/mevsim-NOUN-tr" , "mevsim" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "federal" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/federal-ADJ-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/federal_federal-adj-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/federal_federal-adj-crh-sense-federal_federal-adj-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/federal_federal-adj-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/federal-ADJ-tr" , "federal" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "Novıy Yarıçiv" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Nov%C4%B1y%20Yar%C4%B1%C3%A7iv-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Nov%C4%B1y%20Yar%C4%B1%C3%A7iv_Nov%C4%B1y%20Yar%C4%B1%C3%A7iv-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Nov%C4%B1y%20Yar%C4%B1%C3%A7iv_Nov%C4%B1y%20Yar%C4%B1%C3%A7iv-np-crh-sense-Nov%C4%B1y%20Yar%C4%B1%C3%A7iv_Nov%C4%B1y%20Yar%C4%B1%C3%A7iv-np-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Nov%C4%B1y%20Yar%C4%B1%C3%A7iv_Nov%C4%B1y%20Yar%C4%B1%C3%A7iv-np-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Nov%C4%B1y%20Yar%C4%B1%C3%A7iv-PROPN-tr" , "Novıy Yarıçiv" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "art" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/art-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/art_art-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/art_art-n-crh-sense-art_art-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/art_art-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/art-NOUN-tr" , "art" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "Ayvazov" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Ayvazov-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Ayvazov_Ayvazov-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Ayvazov_Ayvazov-np-crh-sense-Ayvazov_Ayvazov-cog-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Ayvazov_Ayvazov-cog-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Ayvazov-PROPN-tr" , "Ayvazov" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "Hanenko" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Hanenko-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Hanenko_Hanenko-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Hanenko_Hanenko-np-crh-sense-Hanenko_Hanenko-np-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Hanenko_Hanenko-np-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Hanenko-PROPN-tr" , "Hanenko" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "Novi Bilâri" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Novi%20Bil%C3%A2ri-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Novi%20Bil%C3%A2ri_Novi%20Bilari-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Novi%20Bil%C3%A2ri_Novi%20Bilari-np-crh-sense-Novi%20Bilari_Novi%20Bil%C3%A2ri-np-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Novi%20Bilari_Novi%20Bil%C3%A2ri-np-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Novi%20Bilari-PROPN-tr" , "Novi Bilari" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "yıqıntılıq" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/y%C4%B1q%C4%B1nt%C4%B1l%C4%B1q-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/y%C4%B1q%C4%B1nt%C4%B1l%C4%B1q_y%C4%B1k%C4%B1nt%C4%B1-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/y%C4%B1q%C4%B1nt%C4%B1l%C4%B1q_y%C4%B1k%C4%B1nt%C4%B1-n-crh-sense-y%C4%B1k%C4%B1nt%C4%B1_y%C4%B1q%C4%B1nt%C4%B1l%C4%B1q-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/y%C4%B1k%C4%B1nt%C4%B1_y%C4%B1q%C4%B1nt%C4%B1l%C4%B1q-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/y%C4%B1k%C4%B1nt%C4%B1-NOUN-tr" , "yıkıntı" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "uydur" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/uydur-VERB-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/uydur_uydur-v-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/uydur_uydur-v-crh-sense-uydur_uydur-v-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/uydur_uydur-v-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/uydur-VERB-tr" , "uydur" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "nezaket" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/nezaket-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/nezaket_nezaket-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/nezaket_nezaket-n-crh-sense-nezaket_nezaket-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/nezaket_nezaket-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/nezaket-NOUN-tr" , "nezaket" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
