 "written_rep_a" , "lex_entry_a" , "sense_a" , "trans" , "sense_b" , "lex_entry_b" , "written_rep_b" , "POS" ,
 "antiquado" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/antiquado-ADJ-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/antiquado_anticuado-adj-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/antiquado_anticuado-adj-pt-sense-anticuado_antiquado-adj-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/anticuado_antiquado-adj-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/anticuado-ADJ-gl" , "anticuado" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "acidente de viação" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/acidente%20de%20via%C3%A7%C3%A3o-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/acidente%20de%20via%C3%A7%C3%A3o_accidente%20de%20circulaci%C3%B3n-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/acidente%20de%20via%C3%A7%C3%A3o_accidente%20de%20circulaci%C3%B3n-n-pt-sense-accidente%20de%20circulaci%C3%B3n_acidente%20de%20via%C3%A7%C3%A3o-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/accidente%20de%20circulaci%C3%B3n_acidente%20de%20via%C3%A7%C3%A3o-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/accidente%20de%20circulaci%C3%B3n-NOUN-gl" , "accidente de circulación" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "atualidade" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/atualidade-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/atualidade_actualidade-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/atualidade_actualidade-n-pt-sense-actualidade_atualidade-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/actualidade_atualidade-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/actualidade-NOUN-gl" , "actualidade" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "sintoma" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/sintoma-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/sintoma_s%C3%ADntoma-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/sintoma_s%C3%ADntoma-n-pt-sense-s%C3%ADntoma_sintoma-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/s%C3%ADntoma_sintoma-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/s%C3%ADntoma-NOUN-gl" , "síntoma" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "apesar de que" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/apesar%20de%20que-SCONJ-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/apesar%20de%20que_malia%20que-cnjadv-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/apesar%20de%20que_malia%20que-cnjadv-pt-sense-malia%20que_apesar%20de%20que-cnjadv-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/malia%20que_apesar%20de%20que-cnjadv-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/malia%20que-SCONJ-gl" , "malia que" , "http://www.lexinfo.net/ontology/2.0/lexinfo#subordinatingConjunction" ,
 "empréstimo" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/empr%C3%A9stimo-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/empr%C3%A9stimo_pr%C3%A9stamo-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/empr%C3%A9stimo_pr%C3%A9stamo-n-pt-sense-pr%C3%A9stamo_empr%C3%A9stimo-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/pr%C3%A9stamo_empr%C3%A9stimo-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/pr%C3%A9stamo-NOUN-gl" , "préstamo" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "traspassar" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/traspassar-VERB-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/traspassar_traspasar-vblex-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/traspassar_traspasar-vblex-pt-sense-traspasar_traspassar-vblex-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/traspasar_traspassar-vblex-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/traspasar-VERB-gl" , "traspasar" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "competição" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/competi%C3%A7%C3%A3o-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/competi%C3%A7%C3%A3o_competici%C3%B3n-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/competi%C3%A7%C3%A3o_competici%C3%B3n-n-pt-sense-competici%C3%B3n_competi%C3%A7%C3%A3o-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/competici%C3%B3n_competi%C3%A7%C3%A3o-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/competici%C3%B3n-NOUN-gl" , "competición" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "objeto" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/objeto-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/objeto_obxecto-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/objeto_obxecto-n-pt-sense-obxecto_objeto-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/obxecto_objeto-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/obxecto-NOUN-gl" , "obxecto" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "consciência" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/consci%C3%AAncia-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/consci%C3%AAncia_conciencia-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/consci%C3%AAncia_conciencia-n-pt-sense-conciencia_consci%C3%AAncia-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/conciencia_consci%C3%AAncia-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/conciencia-NOUN-gl" , "conciencia" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "prestigioso" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/prestigioso-ADJ-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/prestigioso_prestixioso-adj-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/prestigioso_prestixioso-adj-pt-sense-prestixioso_prestigioso-adj-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/prestixioso_prestigioso-adj-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/prestixioso-ADJ-gl" , "prestixioso" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "interpretação" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/interpreta%C3%A7%C3%A3o-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/interpreta%C3%A7%C3%A3o_interpretaci%C3%B3n-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/interpreta%C3%A7%C3%A3o_interpretaci%C3%B3n-n-pt-sense-interpretaci%C3%B3n_interpreta%C3%A7%C3%A3o-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/interpretaci%C3%B3n_interpreta%C3%A7%C3%A3o-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/interpretaci%C3%B3n-NOUN-gl" , "interpretación" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "salientar" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/salientar-VERB-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/salientar_recalcar-vblex-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/salientar_recalcar-vblex-pt-sense-recalcar_salientar-vblex-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/recalcar_salientar-vblex-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/recalcar-VERB-gl" , "recalcar" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "fatura" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/fatura-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/fatura_factura-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/fatura_factura-n-pt-sense-factura_fatura-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/factura_fatura-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/factura-NOUN-gl" , "factura" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "reabilitação" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/reabilita%C3%A7%C3%A3o-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/reabilita%C3%A7%C3%A3o_rehabilitaci%C3%B3n-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/reabilita%C3%A7%C3%A3o_rehabilitaci%C3%B3n-n-pt-sense-rehabilitaci%C3%B3n_reabilita%C3%A7%C3%A3o-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/rehabilitaci%C3%B3n_reabilita%C3%A7%C3%A3o-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/rehabilitaci%C3%B3n-NOUN-gl" , "rehabilitación" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "espigueta" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/espigueta-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/espigueta_esp%C3%ADcula-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/espigueta_esp%C3%ADcula-n-pt-sense-esp%C3%ADcula_espigueta-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/esp%C3%ADcula_espigueta-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/esp%C3%ADcula-NOUN-gl" , "espícula" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "acender" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/acender-ADJ-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/acender_acendido-adj-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/acender_acendido-adj-pt-sense-acendido_acender-adj-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/acendido_acender-adj-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/acendido-ADJ-gl" , "acendido" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "têxtil" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/t%C3%AAxtil-ADJ-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/t%C3%AAxtil_t%C3%A9xtil-adj-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/t%C3%AAxtil_t%C3%A9xtil-adj-pt-sense-t%C3%A9xtil_t%C3%AAxtil-adj-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/t%C3%A9xtil_t%C3%AAxtil-adj-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/t%C3%A9xtil-ADJ-gl" , "téxtil" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "desdenhar" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/desdenhar-VERB-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/desdenhar_desde%C3%B1ar-vblex-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/desdenhar_desde%C3%B1ar-vblex-pt-sense-desde%C3%B1ar_desdenhar-vblex-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/desde%C3%B1ar_desdenhar-vblex-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/desde%C3%B1ar-VERB-gl" , "desdeñar" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "adjacentemente" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/adjacentemente-ADV-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/adjacentemente_adxacentemente-adv-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/adjacentemente_adxacentemente-adv-pt-sense-adxacentemente_adjacentemente-adv-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/adxacentemente_adjacentemente-adv-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/adxacentemente-ADV-gl" , "adxacentemente" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adverb" ,
 "progressivamente" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/progressivamente-ADV-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/progressivamente_progresivamente-adv-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/progressivamente_progresivamente-adv-pt-sense-progresivamente_progressivamente-adv-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/progresivamente_progressivamente-adv-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/progresivamente-ADV-gl" , "progresivamente" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adverb" ,
 "lição" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/li%C3%A7%C3%A3o-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/li%C3%A7%C3%A3o_lecci%C3%B3n-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/li%C3%A7%C3%A3o_lecci%C3%B3n-n-pt-sense-lecci%C3%B3n_li%C3%A7%C3%A3o-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/lecci%C3%B3n_li%C3%A7%C3%A3o-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/lecci%C3%B3n-NOUN-gl" , "lección" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "esse" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/esse-DET-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/esse_ese-det-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/esse_ese-det-pt-sense-ese_esse-det-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/ese_esse-det-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/ese-DET-gl" , "ese" , "http://www.lexinfo.net/ontology/2.0/lexinfo#determiner" ,
 "esse" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/esse-DET-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/esse_ese-det-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/esse_ese-det-pt-sense-ese_esse-det-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/ese_esse-det-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/ese-DET-gl" , "ese" , "http://www.lexinfo.net/ontology/2.0/lexinfo#demonstrativePronoun" ,
 "esse" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/esse-DET-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/esse_ese-det-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/esse_ese-det-pt-sense-ese_esse-det-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/ese_esse-det-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/ese-PRON-gl" , "ese" , "http://www.lexinfo.net/ontology/2.0/lexinfo#pronoun" ,
 "esse" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/esse-DET-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/esse_ese-det-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/esse_ese-det-pt-sense-ese_esse-det-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/ese_esse-det-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/ese-PRON-gl" , "ese" , "http://www.lexinfo.net/ontology/2.0/lexinfo#determiner" ,
 "esse" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/esse-DET-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/esse_ese-det-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/esse_ese-det-pt-sense-ese_esse-det-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/ese_esse-det-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/ese-PRON-gl" , "ese" , "http://www.lexinfo.net/ontology/2.0/lexinfo#demonstrativePronoun" ,
 "esse" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/esse-PRON-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/esse_ese-det-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/esse_ese-det-pt-sense-ese_esse-det-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/ese_esse-det-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/ese-DET-gl" , "ese" , "http://www.lexinfo.net/ontology/2.0/lexinfo#determiner" ,
 "esse" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/esse-PRON-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/esse_ese-det-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/esse_ese-det-pt-sense-ese_esse-det-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/ese_esse-det-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/ese-DET-gl" , "ese" , "http://www.lexinfo.net/ontology/2.0/lexinfo#demonstrativePronoun" ,
 "esse" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/esse-PRON-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/esse_ese-det-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/esse_ese-det-pt-sense-ese_esse-det-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/ese_esse-det-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/ese-PRON-gl" , "ese" , "http://www.lexinfo.net/ontology/2.0/lexinfo#pronoun" ,
 "esse" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/esse-PRON-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/esse_ese-det-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/esse_ese-det-pt-sense-ese_esse-det-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/ese_esse-det-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/ese-PRON-gl" , "ese" , "http://www.lexinfo.net/ontology/2.0/lexinfo#determiner" ,
 "esse" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/esse-PRON-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/esse_ese-det-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/esse_ese-det-pt-sense-ese_esse-det-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/ese_esse-det-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/ese-PRON-gl" , "ese" , "http://www.lexinfo.net/ontology/2.0/lexinfo#demonstrativePronoun" ,
 "rever" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/rever-VERB-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/rever_repasar-vblex-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/rever_repasar-vblex-pt-sense-repasar_rever-vblex-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/repasar_rever-vblex-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/repasar-VERB-gl" , "repasar" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "Islândia" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/Isl%C3%A2ndia-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/Isl%C3%A2ndia_Islandia-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/Isl%C3%A2ndia_Islandia-n-pt-sense-Islandia_Isl%C3%A2ndia-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/Islandia_Isl%C3%A2ndia-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/Islandia-NOUN-gl" , "Islandia" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "ganadeiro" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/ganadeiro-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/ganadeiro_gandeiro-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/ganadeiro_gandeiro-n-pt-sense-gandeiro_ganadeiro-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/gandeiro_ganadeiro-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/gandeiro-NOUN-gl" , "gandeiro" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "incomunicação" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/incomunica%C3%A7%C3%A3o-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/incomunica%C3%A7%C3%A3o_incomunicaci%C3%B3n-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/incomunica%C3%A7%C3%A3o_incomunicaci%C3%B3n-n-pt-sense-incomunicaci%C3%B3n_incomunica%C3%A7%C3%A3o-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/incomunicaci%C3%B3n_incomunica%C3%A7%C3%A3o-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/incomunicaci%C3%B3n-NOUN-gl" , "incomunicación" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "feijão" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/feij%C3%A3o-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/feij%C3%A3o_feix%C3%B3n-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/feij%C3%A3o_feix%C3%B3n-n-pt-sense-feix%C3%B3n_feij%C3%A3o-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/feix%C3%B3n_feij%C3%A3o-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/feix%C3%B3n-NOUN-gl" , "feixón" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "faz favor" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/faz%20favor-INTJ-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/faz%20favor_por%20favor-ij-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/faz%20favor_por%20favor-ij-pt-sense-por%20favor_faz%20favor-ij-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/por%20favor_faz%20favor-ij-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/por%20favor-INTJ-gl" , "por favor" , "http://www.lexinfo.net/ontology/2.0/lexinfo#interjection" ,
 "disponível" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/dispon%C3%ADvel-ADJ-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/dispon%C3%ADvel_dispo%C3%B1%C3%ADbel-adj-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/dispon%C3%ADvel_dispo%C3%B1%C3%ADbel-adj-pt-sense-dispo%C3%B1%C3%ADbel_dispon%C3%ADvel-adj-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/dispo%C3%B1%C3%ADbel_dispon%C3%ADvel-adj-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/dispo%C3%B1%C3%ADbel-ADJ-gl" , "dispoñíbel" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "quando" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/quando-ADV-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/quando_cando-adv-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/quando_cando-adv-pt-sense-cando_quando-adv-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/cando_quando-adv-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/cando-ADV-gl" , "cando" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adverb" ,
 "quando" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/quando-ADV-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/quando_cando-adv-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/quando_cando-adv-pt-sense-cando_quando-adv-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/cando_quando-adv-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/cando-ADV-gl" , "cando" , "http://www.lexinfo.net/ontology/2.0/lexinfo#relativePronoun" ,
 "quando" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/quando-ADV-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/quando_cando-adv-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/quando_cando-adv-pt-sense-cando_quando-adv-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/cando_quando-adv-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/cando-ADV-gl" , "cando" , "http://www.lexinfo.net/ontology/2.0/lexinfo#interrogativePronoun" ,
