 "written_rep_a" , "lex_entry_a" , "sense_a" , "trans" , "sense_b" , "lex_entry_b" , "written_rep_b" , "POS" ,
 "Þorsteinn" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/%C3%9Eorsteinn-PROPN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%9Eorsteinn_Thorstein-np-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%9Eorsteinn_Thorstein-np-is-sense-Thorstein_%C3%9Eorsteinn-np-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Thorstein_%C3%9Eorsteinn-np-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/Thorstein-PROPN-sv" , "Thorstein" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "deild" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/deild-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/deild_avdelning-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/deild_avdelning-n-is-sense-avdelning_deild-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/avdelning_deild-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/avdelning-NOUN-sv" , "avdelning" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "ótrúlegur" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/%C3%B3tr%C3%BAlegur-ADJ-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%B3tr%C3%BAlegur_otrolig-adj-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%B3tr%C3%BAlegur_otrolig-adj-is-sense-otrolig_%C3%B3tr%C3%BAlegur-adj-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/otrolig_%C3%B3tr%C3%BAlegur-adj-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/otrolig-ADJ-sv" , "otrolig" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "áhrif" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/%C3%A1hrif-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%A1hrif_inverkan-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%A1hrif_inverkan-n-is-sense-inverkan_%C3%A1hrif-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/inverkan_%C3%A1hrif-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/inverkan-NOUN-sv" , "inverkan" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "flókinn" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/fl%C3%B3kinn-ADJ-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/fl%C3%B3kinn_invecklad-adj-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/fl%C3%B3kinn_invecklad-adj-is-sense-invecklad_fl%C3%B3kinn-adj-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/invecklad_fl%C3%B3kinn-adj-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/invecklad-ADJ-sv" , "invecklad" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "danskur" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/danskur-ADJ-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/danskur_dansk-adj-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/danskur_dansk-adj-is-sense-dansk_danskur-adj-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/dansk_danskur-adj-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/dansk-ADJ-sv" , "dansk" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "munnlegur" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/munnlegur-ADJ-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/munnlegur_muntlig-adj-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/munnlegur_muntlig-adj-is-sense-muntlig_munnlegur-adj-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/muntlig_munnlegur-adj-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/muntlig-ADJ-sv" , "muntlig" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "Kanaríeyjar" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/Kanar%C3%ADeyjar-PROPN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Kanar%C3%ADeyjar_Kanarie%C3%B6arna-np-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Kanar%C3%ADeyjar_Kanarie%C3%B6arna-np-is-sense-Kanarie%C3%B6arna_Kanar%C3%ADeyjar-np-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Kanarie%C3%B6arna_Kanar%C3%ADeyjar-np-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/Kanarie%C3%B6arna-PROPN-sv" , "Kanarieöarna" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "tilskipun" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/tilskipun-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/tilskipun_f%C3%B6rordning-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/tilskipun_f%C3%B6rordning-n-is-sense-f%C3%B6rordning_tilskipun-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/f%C3%B6rordning_tilskipun-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/f%C3%B6rordning-NOUN-sv" , "förordning" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "flottur" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/flottur-ADJ-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/flottur_sval-adj-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/flottur_sval-adj-is-sense-sval_flottur-adj-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/sval_flottur-adj-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/sval-ADJ-sv" , "sval" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "hattur" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/hattur-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/hattur_hatt-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/hattur_hatt-n-is-sense-hatt_hattur-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/hatt_hattur-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/hatt-NOUN-sv" , "hatt" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "á móti" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/%C3%A1%20m%C3%B3ti-ADV-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%A1%20m%C3%B3ti_tv%C3%A4rtemot-adv-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%A1%20m%C3%B3ti_tv%C3%A4rtemot-adv-is-sense-tv%C3%A4rtemot_%C3%A1%20m%C3%B3ti-adv-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/tv%C3%A4rtemot_%C3%A1%20m%C3%B3ti-adv-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/tv%C3%A4rtemot-ADV-sv" , "tvärtemot" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adverb" ,
 "þáttur" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/%C3%BE%C3%A1ttur-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%BE%C3%A1ttur_faktor-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%BE%C3%A1ttur_faktor-n-is-sense-faktor_%C3%BE%C3%A1ttur-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/faktor_%C3%BE%C3%A1ttur-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/faktor-NOUN-sv" , "faktor" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "heimta" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/heimta-VERB-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/heimta_insistera-vblex-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/heimta_insistera-vblex-is-sense-insistera_heimta-vblex-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/insistera_heimta-vblex-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/insistera-VERB-sv" , "insistera" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "virkni" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/virkni-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/virkni_aktivitet-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/virkni_aktivitet-n-is-sense-aktivitet_virkni-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/aktivitet_virkni-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/aktivitet-NOUN-sv" , "aktivitet" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "ummæli" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/umm%C3%A6li-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/umm%C3%A6li_budskap-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/umm%C3%A6li_budskap-n-is-sense-budskap_umm%C3%A6li-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/budskap_umm%C3%A6li-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/budskap-NOUN-sv" , "budskap" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "Jakob" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/Jakob-PROPN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Jakob_Jakob-np-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Jakob_Jakob-np-is-sense-Jakob_Jakob-np-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Jakob_Jakob-np-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/Jakob-PROPN-sv" , "Jakob" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "dóp" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/d%C3%B3p-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/d%C3%B3p_narkotika-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/d%C3%B3p_narkotika-n-is-sense-narkotika_d%C3%B3p-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/narkotika_d%C3%B3p-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/narkotika-NOUN-sv" , "narkotika" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "alþýðulýðveldi" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/al%C3%BE%C3%BD%C3%B0ul%C3%BD%C3%B0veldi-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/al%C3%BE%C3%BD%C3%B0ul%C3%BD%C3%B0veldi_folkrepublik-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/al%C3%BE%C3%BD%C3%B0ul%C3%BD%C3%B0veldi_folkrepublik-n-is-sense-folkrepublik_al%C3%BE%C3%BD%C3%B0ul%C3%BD%C3%B0veldi-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/folkrepublik_al%C3%BE%C3%BD%C3%B0ul%C3%BD%C3%B0veldi-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/folkrepublik-NOUN-sv" , "folkrepublik" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "drykkjarvatn" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/drykkjarvatn-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/drykkjarvatn_dricksvatten-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/drykkjarvatn_dricksvatten-n-is-sense-dricksvatten_drykkjarvatn-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/dricksvatten_drykkjarvatn-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/dricksvatten-NOUN-sv" , "dricksvatten" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "hraða" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/hra%C3%B0a-VERB-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/hra%C3%B0a_skynda-vblex-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/hra%C3%B0a_skynda-vblex-is-sense-skynda_hra%C3%B0a-vblex-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/skynda_hra%C3%B0a-vblex-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/skynda-VERB-sv" , "skynda" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "kaupa" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/kaupa-VERB-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/kaupa_k%C3%B6pa-vblex-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/kaupa_k%C3%B6pa-vblex-is-sense-k%C3%B6pa_kaupa-vblex-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/k%C3%B6pa_kaupa-vblex-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/k%C3%B6pa-VERB-sv" , "köpa" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "vitund" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/vitund-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/vitund_vetskap-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/vitund_vetskap-n-is-sense-vetskap_vitund-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/vetskap_vitund-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/vetskap-NOUN-sv" , "vetskap" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "á milli" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/%C3%A1%20milli-ADP-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%A1%20milli_emellan-pr-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%A1%20milli_emellan-pr-is-sense-emellan_%C3%A1%20milli-pr-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/emellan_%C3%A1%20milli-pr-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/emellan-ADP-sv" , "emellan" , "http://www.lexinfo.net/ontology/2.0/lexinfo#preposition" ,
 "Vín" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/V%C3%ADn-PROPN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/V%C3%ADn_Wien-np-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/V%C3%ADn_Wien-np-is-sense-Wien_V%C3%ADn-np-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Wien_V%C3%ADn-np-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/Wien-PROPN-sv" , "Wien" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "Suður-Ameríka" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/Su%C3%B0ur-Amer%C3%ADka-PROPN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Su%C3%B0ur-Amer%C3%ADka_Sydamerika-np-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Su%C3%B0ur-Amer%C3%ADka_Sydamerika-np-is-sense-Sydamerika_Su%C3%B0ur-Amer%C3%ADka-np-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Sydamerika_Su%C3%B0ur-Amer%C3%ADka-np-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/Sydamerika-PROPN-sv" , "Sydamerika" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "Basel" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/Basel-PROPN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Basel_Basel-np-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Basel_Basel-np-is-sense-Basel_Basel-np-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Basel_Basel-np-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/Basel-PROPN-sv" , "Basel" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "yfirbragð" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/yfirbrag%C3%B0-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/yfirbrag%C3%B0_utseende-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/yfirbrag%C3%B0_utseende-n-is-sense-utseende_yfirbrag%C3%B0-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/utseende_yfirbrag%C3%B0-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/utseende-NOUN-sv" , "utseende" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "pólska" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/p%C3%B3lska-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/p%C3%B3lska_polska-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/p%C3%B3lska_polska-n-is-sense-polska_p%C3%B3lska-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/polska_p%C3%B3lska-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/polska-NOUN-sv" , "polska" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "bolti" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/bolti-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/bolti_boll-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/bolti_boll-n-is-sense-boll_bolti-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/boll_bolti-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/boll-NOUN-sv" , "boll" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "nýfrjálshyggjumaður" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/n%C3%BDfrj%C3%A1lshyggjuma%C3%B0ur-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/n%C3%BDfrj%C3%A1lshyggjuma%C3%B0ur_nyliberal-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/n%C3%BDfrj%C3%A1lshyggjuma%C3%B0ur_nyliberal-n-is-sense-nyliberal_n%C3%BDfrj%C3%A1lshyggjuma%C3%B0ur-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/nyliberal_n%C3%BDfrj%C3%A1lshyggjuma%C3%B0ur-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/nyliberal-NOUN-sv" , "nyliberal" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "yfirborðslegur" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/yfirbor%C3%B0slegur-ADJ-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/yfirbor%C3%B0slegur_perifer-adj-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/yfirbor%C3%B0slegur_perifer-adj-is-sense-perifer_yfirbor%C3%B0slegur-adj-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/perifer_yfirbor%C3%B0slegur-adj-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/perifer-ADJ-sv" , "perifer" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "herra" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/herra-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/herra_herr-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/herra_herr-n-is-sense-herr_herra-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/herr_herra-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/herr-NOUN-sv" , "herr" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "ósamræmi" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/%C3%B3samr%C3%A6mi-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%B3samr%C3%A6mi_missf%C3%B6rh%C3%A5llande-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%B3samr%C3%A6mi_missf%C3%B6rh%C3%A5llande-n-is-sense-missf%C3%B6rh%C3%A5llande_%C3%B3samr%C3%A6mi-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/missf%C3%B6rh%C3%A5llande_%C3%B3samr%C3%A6mi-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/missf%C3%B6rh%C3%A5llande-NOUN-sv" , "missförhållande" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "peningur" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/peningur-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/peningur_penning-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/peningur_penning-n-is-sense-penning_peningur-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/penning_peningur-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/penning-NOUN-sv" , "penning" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "ákafi" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/%C3%A1kafi-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%A1kafi_h%C3%A4ftighet-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%A1kafi_h%C3%A4ftighet-n-is-sense-h%C3%A4ftighet_%C3%A1kafi-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/h%C3%A4ftighet_%C3%A1kafi-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/h%C3%A4ftighet-NOUN-sv" , "häftighet" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "hliðsjón" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/hli%C3%B0sj%C3%B3n-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/hli%C3%B0sj%C3%B3n_h%C3%A4nsyn-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/hli%C3%B0sj%C3%B3n_h%C3%A4nsyn-n-is-sense-h%C3%A4nsyn_hli%C3%B0sj%C3%B3n-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/h%C3%A4nsyn_hli%C3%B0sj%C3%B3n-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/h%C3%A4nsyn-NOUN-sv" , "hänsyn" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "langt" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/langt-ADV-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/langt_vida-adv-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/langt_vida-adv-is-sense-vida_langt-adv-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/vida_langt-adv-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/vida-ADV-sv" , "vida" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adverb" ,
 "átta" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/%C3%A1tta-NUM-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%A1tta_%C3%A5tta-num-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%A1tta_%C3%A5tta-num-is-sense-%C3%A5tta_%C3%A1tta-num-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%A5tta_%C3%A1tta-num-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/%C3%A5tta-NUM-sv" , "åtta" , "http://www.lexinfo.net/ontology/2.0/lexinfo#numeral" ,
 "senda áfram" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/senda%20%C3%A1fram-VERB-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/senda%20%C3%A1fram_vidarebefordra-vblex-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/senda%20%C3%A1fram_vidarebefordra-vblex-is-sense-vidarebefordra_senda%20%C3%A1fram-vblex-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/vidarebefordra_senda%20%C3%A1fram-vblex-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/vidarebefordra-VERB-sv" , "vidarebefordra" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
